Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,
2066,03/28/2022 03:00:00,424031,4,580,E,ML,0.395,359,100,1033,0.0422,35.6,2.1,3.3,4.2,5,5.6,6.1,57,0.0031,71.9,127,0.0114,69.2,849,0.1119,28.8
2067,03/28/2022 04:00:00,424031,4,580,E,ML,0.395,359,100,1114,0.0377,50.2,0.2,0.7,1.4,1.9,2.4,2.8,219,0.0122,71.6,277,0.0253,67.1,618,0.0756,35.8
2068,03/28/2022 05:00:00,424031,4,580,E,ML,0.395,359,100,,0.057,65.1,0,0,0,0,0,0.1,354,0.0197,71,427,0.0317,68.9,1210,0.1195,61.9
2069,03/28/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,3053,0.0776,56.4,0,0,0.1,0.6,1.7,2.9,464,0.0265,71.5,560,0.0397,69.7,2029,0.1665,49.2
2070,03/28/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,1931,0.0547,58.6,0.9,1.7,2.3,2.9,3.3,3.7,611,0.0345,72.4,718,0.049,71.6,602,0.0807,31.2
2071,03/28/2022 08:00:00,424031,4,580,E,ML,0.395,360,100,2139,0.0782,50,5.3,6.5,7.5,8.3,8.9,9.5,559,0.0318,72.2,686,0.0495,68.8,894,0.1532,23
2072,03/28/2022 09:00:00,424031,4,580,E,ML,0.395,354,100,2236,0.0613,64.1,0.1,0.2,0.4,0.7,0.9,1.2,591,0.0339,72.4,733,0.0564,69.4,912,0.0936,51.8
2073,03/28/2022 10:00:00,424031,4,580,E,ML,0.395,360,100,1561,0.0378,62.8,0,0,0,0,0.1,0.3,553,0.0319,72.1,842,0.0652,57,166,0.0164,60.6
2074,03/28/2022 11:00:00,424031,4,580,E,ML,0.395,359,100,1897,0.0437,64.6,0,0,0,0,0,0.1,692,0.0402,72.6,948,0.0689,59.9,257,0.0222,59.9
2075,03/28/2022 12:00:00,424031,4,580,E,ML,0.395,359,100,1875,0.0434,63.6,0,0,0,0,0,0.3,707,0.0406,72.3,898,0.0681,57.4,270,0.0214,61.2
2076,03/28/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2246,0.0514,63.8,0,0,0,0,0,0.4,1072,0.0637,70.1,878,0.0683,56.6,296,0.0221,62.6
2077,03/28/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,2642,0.0561,66,0,0,0,0,0,0,1048,0.0577,70.5,954,0.0642,64.1,640,0.0464,61.1
2078,03/28/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3318,0.0689,65,0,0,0,0,0,0.2,1227,0.069,69.1,1127,0.0735,66.5,964,0.0643,58.1
2079,03/28/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,3710,0.0775,64.7,0,0,0,0,0,0.4,1404,0.0807,67.6,1243,0.0795,67.9,1063,0.0724,57.1
2080,03/28/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,3676,0.0782,63.8,0,0,0,0,0,0.4,1386,0.0791,67.9,1216,0.081,65.6,1074,0.0744,56.5
2081,03/28/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,2267,0.0461,67.8,0,0,0,0,0,0.1,888,0.0471,72.8,824,0.0527,68.2,555,0.0385,59
2082,03/28/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,1567,0.033,69.9,0,0,0,0,0,0,637,0.0345,73.6,708,0.048,69.8,222,0.0163,59
2083,03/28/2022 20:00:00,424031,4,580,E,ML,0.395,359,100,1155,0.0257,67.5,0,0,0,0,0,0,438,0.0242,71.9,556,0.0408,65.6,161,0.0121,61.6
2084,03/28/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,941,0.0207,68.4,0,0,0,0,0,0,273,0.0149,72,499,0.0343,69,169,0.013,60.4
2085,03/28/2022 22:00:00,424031,4,580,E,ML,0.395,356,100,624,0.0143,68.4,0,0,0,0,0,0,166,0.0093,71.7,346,0.0243,68.9,112,0.0094,61.7
2086,03/28/2022 23:00:00,424031,4,580,E,ML,0.395,358,100,397,0.0094,67.8,0,0,0,0,0,0,97,0.0051,72,227,0.0168,67.9,73,0.0064,61.9
2087,03/29/2022 00:00:00,424031,4,580,E,ML,0.395,360,100,200,0.0053,69,0,0,0,0,0,0,38,0.0028,71.5,133,0.01,69.8,29,0.003,62.1
2088,03/29/2022 01:00:00,424031,4,580,E,ML,0.395,359,100,256,0.0064,68.4,0,0,0,0,0,0,40,0.0023,71.8,100,0.0104,68.3,116,0.0064,67.1
2089,03/29/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,1949,0.0505,69.4,0,0,0,0,0,0,34,0.002,71.8,96,0.01,69.5,1819,0.1395,69.4
2090,03/29/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,1190,0.046,58.5,0,0.1,0.3,0.6,0.9,1.1,52,0.0031,71.8,112,0.0112,69.5,1026,0.1237,55.4
2091,03/29/2022 04:00:00,424031,4,580,E,ML,0.395,359,100,1338,0.0622,47.4,0.1,0.7,1.6,2.4,3.1,3.7,123,0.0067,71.9,256,0.0217,69.9,959,0.1583,38
2092,03/29/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,1497,0.0541,53.9,0.1,0.6,1.3,1.9,2.5,2.9,332,0.0184,71.5,433,0.0326,69.7,732,0.1112,37.4
2093,03/29/2022 06:00:00,424031,4,580,E,ML,0.395,359,100,1789,0.057,57,0,0.3,1,1.6,2.2,2.6,477,0.027,71.6,565,0.0403,69.6,747,0.1036,39.2
2094,03/29/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,,0.057,61.8,0,0.1,0.7,1.3,1.8,2.1,633,0.0357,72.1,751,0.0505,72.2,641,0.0848,39.8
2095,03/29/2022 08:00:00,424031,4,580,E,ML,0.395,360,100,2240,0.0638,60.8,0,0.1,0.4,0.9,1.6,2.1,644,0.0366,72.4,718,0.0494,71,878,0.1053,44.1
2096,03/29/2022 09:00:00,424031,4,580,E,ML,0.395,354,100,2092,0.0535,61.8,0,0,0,0,0.2,0.7,660,0.038,72.3,784,0.0618,57.7,648,0.0607,55.5
2097,03/29/2022 10:00:00,424031,4,580,E,ML,0.395,360,100,1750,0.0417,63.6,0,0,0,0,0,0.2,678,0.0391,71.9,872,0.0681,57.8,200,0.0181,60.5
2098,03/29/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,1725,0.0409,63.9,0,0,0,0,0,0.2,657,0.0377,72.3,825,0.0631,58.5,243,0.0218,59.7
2099,03/29/2022 12:00:00,424031,4,580,E,ML,0.395,360,100,1863,0.0439,63.5,0,0,0,0,0,0.3,697,0.0404,71.8,902,0.0701,57.4,264,0.0213,62.1
2100,03/29/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2252,0.0521,62.8,0,0,0,0,0,0.3,887,0.0515,68.3,981,0.0754,59,384,0.0294,59.1
2101,03/29/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,2885,0.0625,65,0,0,0,0,0,0.2,1124,0.0637,69,1045,0.0724,63.8,716,0.0514,60.1
2102,03/29/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3765,0.0803,65.2,0,0,0,0,0,0.1,1380,0.0787,69,1233,0.0833,66.1,1152,0.0788,59.6
2103,03/29/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,4172,0.0876,65.7,0,0,0,0,0,0.1,1591,0.0911,68.4,1332,0.0869,68.3,1249,0.0849,59.6
2104,03/29/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,4158,0.0881,65.3,0,0,0,0,0,0.1,1538,0.0881,68.4,1322,0.0883,67.1,1298,0.0878,59.5
2105,03/29/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3000,0.0622,67.2,0,0,0,0,0,0.1,1135,0.0633,70.2,1035,0.066,70.5,830,0.0574,59
2106,03/29/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,1803,0.0382,69,0,0,0,0,0,0,728,0.0407,72.1,775,0.0528,69.4,300,0.021,60.7
2107,03/29/2022 20:00:00,424031,4,580,E,ML,0.395,358,100,1379,0.0292,68.7,0,0,0,0,0,0,536,0.0302,71.1,643,0.0447,68.4,200,0.0126,62.9
2108,03/29/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,928,0.0207,67.9,0,0,0,0,0,0,265,0.015,71.5,502,0.0351,68,161,0.0119,61.6
2109,03/29/2022 22:00:00,424031,4,580,E,ML,0.395,360,100,713,0.0155,69.5,0,0,0,0,0,0,197,0.0106,71.9,382,0.0253,70.9,134,0.0104,62
2110,03/29/2022 23:00:00,424031,4,580,E,ML,0.395,359,100,401,0.0089,69.1,0,0,0,0,0,0,100,0.0053,71.9,220,0.0147,70.4,81,0.0066,62.1
2111,03/30/2022 00:00:00,424031,4,580,E,ML,0.395,359,100,474,0.0108,70,0,0,0,0,0,0,58,0.0034,71.8,160,0.0132,68.7,256,0.0159,70.3
2112,03/30/2022 01:00:00,424031,4,580,E,ML,0.395,360,100,1727,0.0525,48.5,0,0.4,1.1,1.8,2.5,3.2,33,0.0019,71.9,109,0.0096,69.1,1585,0.1461,46.3
2113,03/30/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,849,0.0381,45.5,0,0.1,0.5,1.1,1.6,2.1,30,0.0018,71.9,95,0.01,68.9,724,0.1025,41.8
2114,03/30/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,695,0.0225,56.7,0,0,0.2,0.3,0.5,0.7,48,0.0025,72.1,122,0.0121,69,525,0.0531,52.3
2115,03/30/2022 04:00:00,424031,4,580,E,ML,0.395,359,100,1147,0.0349,66.4,0,0,0,0.1,0.2,0.3,147,0.0082,71.9,276,0.0248,69.8,724,0.0716,62.9
2116,03/30/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,,0.0682,51.6,0,0.6,1.6,2.5,3.1,3.7,301,0.0172,72.1,421,0.0324,69.2,947,0.1551,37.6
2117,03/30/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,2146,0.0923,49.7,1.7,3.2,4.3,5.3,6,6.6,525,0.0305,70.8,575,0.0424,68.6,1046,0.204,30.6
2118,03/30/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,2975,0.142,48.6,4.6,6.9,8.7,10.2,11.4,12.3,629,0.0349,73.7,703,0.0463,75.7,1643,0.3449,28
2119,03/30/2022 08:00:00,424031,4,580,E,ML,0.395,360,100,2436,0.108,49.4,5.4,6.9,8.1,9,9.8,10.4,631,0.036,72.2,732,0.053,70.5,1073,0.235,24.3
2120,03/30/2022 09:00:00,424031,4,580,E,ML,0.395,354,100,2389,0.0789,56.4,1.1,1.8,2.6,3.3,3.9,4.4,696,0.0406,71.5,848,0.0674,66.4,845,0.1288,33.5
2121,03/30/2022 10:00:00,424031,4,580,E,ML,0.395,359,100,2289,0.0544,64.4,0,0,0,0,0,0.3,688,0.0383,73.4,864,0.0661,59.6,737,0.0589,61.2
2122,03/30/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,1961,0.0475,63.1,0,0,0,0,0.1,0.4,732,0.0419,72.4,959,0.0754,57.6,270,0.0252,57.1
2123,03/30/2022 12:00:00,424031,4,580,E,ML,0.395,359,100,2255,0.0528,63.7,0,0,0,0,0,0.2,822,0.0476,71.2,1081,0.0825,58.8,352,0.0285,60.9
2124,03/30/2022 13:00:00,424031,4,580,E,ML,0.395,359,100,2769,0.0622,64.6,0,0,0,0,0,0,1107,0.0646,68.8,1159,0.084,61.8,503,0.0381,61.9
2125,03/30/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,3643,0.0831,61.3,0,0,0,0,0.2,0.9,1403,0.0842,66.7,1221,0.0904,60.7,1019,0.0748,54.5
2126,03/30/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3956,0.0961,59.4,0,0.1,0.2,0.5,0.9,1.9,1465,0.0923,64.8,1261,0.0977,60.6,1230,0.0983,51.5
2127,03/30/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,4364,0.0931,64.6,0,0,0,0,0,0.5,1673,0.0969,68.6,1367,0.0909,67.4,1324,0.0915,56.7
2128,03/30/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,4178,0.0882,65.7,0,0,0,0,0,0.4,1581,0.0905,69.7,1295,0.084,69.3,1302,0.0901,57.2
2129,03/30/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3324,0.0678,68,0,0,0,0,0,0.1,1260,0.0695,72.1,1115,0.0717,70.2,949,0.0623,59.8
2130,03/30/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,1933,0.0423,64.9,0,0,0,0,0,0.1,858,0.0513,67.3,727,0.051,65,348,0.0245,58.8
2131,03/30/2022 20:00:00,424031,4,580,E,ML,0.395,359,100,1443,0.0307,69.4,0,0,0,0,0,0,637,0.0372,70.9,607,0.0411,70.3,199,0.0139,61.8
2132,03/30/2022 21:00:00,424031,4,580,E,ML,0.395,359,100,984,0.0218,68.1,0,0,0,0,0,0,439,0.0254,71.8,403,0.0299,66.2,142,0.0103,62.1
2133,03/30/2022 22:00:00,424031,4,580,E,ML,0.395,360,100,801,0.0179,68.5,0,0,0,0,0,0,374,0.0215,71.5,320,0.0238,67.2,107,0.0085,62
2134,03/30/2022 23:00:00,424031,4,580,E,ML,0.395,359,100,1409,0.0335,63.5,0,0,0,0,0,0.1,184,0.0107,71.6,202,0.0157,67.7,1023,0.0742,61.2
2135,03/31/2022 00:00:00,424031,4,580,E,ML,0.395,360,100,1233,0.037,52.6,0,0,0,0.3,0.9,1.5,81,0.0048,71.8,121,0.0107,69,1031,0.0955,49.2
2136,03/31/2022 01:00:00,424031,4,580,E,ML,0.395,359,100,1362,0.043,49.2,0,0,0.2,0.8,1.6,2.3,62,0.0038,71.9,99,0.0102,68.5,1201,0.1151,46.5
2137,03/31/2022 02:00:00,424031,4,580,E,ML,0.395,359,100,588,0.0248,39.6,0.5,1.1,1.6,2,2.3,2.6,50,0.0029,71.9,78,0.0097,68.3,460,0.0617,32.3
2138,03/31/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,1183,0.0677,31.1,5.6,7,8,8.9,9.6,10.1,93,0.0054,71.9,124,0.0133,68.2,966,0.1843,23.1
2139,03/31/2022 04:00:00,424031,4,580,E,ML,0.395,360,100,1237,0.0606,44.7,0.9,2.1,3,3.7,4.3,4.8,219,0.0126,71.4,195,0.0185,69.8,823,0.1508,31.9
2140,03/31/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,1288,0.0463,55.9,0,0.5,1,1.4,1.7,2,449,0.0258,70.6,357,0.0293,65.9,482,0.0839,36.6
2141,03/31/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,1898,0.0697,53.5,0.2,1.2,2,2.7,3.2,3.7,672,0.0393,68.7,453,0.0356,64.1,773,0.1341,34.7
2142,03/31/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,2810,0.1296,48.8,2.9,4.9,6.5,7.8,8.8,9.7,771,0.0444,70.9,595,0.0407,72.3,1444,0.3036,29.7
2143,03/31/2022 08:00:00,424031,4,580,E,ML,0.395,360,100,3786,0.231,38.6,17.9,21.2,23.7,25.8,27.5,28.9,793,0.0471,68,652,0.0492,66.5,2341,0.5966,20.9
2144,03/31/2022 09:00:00,424031,4,580,E,ML,0.395,352,100,2855,0.1097,47.9,4.6,5.8,6.9,7.8,8.7,9.8,805,0.0475,69.5,698,0.058,55.7,1352,0.2236,29.3
2145,03/31/2022 10:00:00,424031,4,580,E,ML,0.395,359,100,1804,0.0429,63.1,0,0,0,0,0.1,0.3,867,0.0523,68.9,766,0.0608,56.8,171,0.0156,61.1
2146,03/31/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,1962,0.0471,62.3,0,0,0,0,0,0.4,908,0.0554,68.3,836,0.068,55.7,218,0.0178,62.6
2147,03/31/2022 12:00:00,424031,4,580,E,ML,0.395,360,100,2061,0.0486,63,0,0,0,0,0,0.3,1009,0.0613,68.4,786,0.0625,56.6,266,0.0221,60.9
2148,03/31/2022 13:00:00,424031,4,580,E,ML,0.395,358,100,2465,0.0564,62.7,0,0,0,0,0,0.2,1157,0.0695,66.2,937,0.0721,58.7,371,0.0276,61.3
2149,03/31/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,3046,0.0664,65.1,0,0,0,0,0,0.2,1196,0.0674,69.5,1081,0.0741,65.3,769,0.0577,57.8
2150,03/31/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3880,0.0835,64.4,0,0,0,0,0,0.5,1433,0.0821,69,1215,0.0812,67,1232,0.0871,56.3
2151,03/31/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,4078,0.0881,63.9,0,0,0,0,0.1,0.6,1516,0.088,68,1299,0.0873,66.9,1263,0.0891,55.8
2152,03/31/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,4178,0.0873,65.5,0,0,0,0,0,0.4,1525,0.0865,69.3,1313,0.0848,69.1,1340,0.0907,57.6
2153,03/31/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3133,0.0653,66.8,0,0,0,0,0,0.3,1204,0.0669,70.9,1055,0.0684,69.8,874,0.0606,57.4
2154,03/31/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,2125,0.0453,65.5,0,0,0,0,0,0,960,0.0565,67.7,778,0.0542,65.2,387,0.0252,60.6
2155,03/31/2022 20:00:00,424031,4,580,E,ML,0.395,360,100,1469,0.0321,67.6,0,0,0,0,0,0,658,0.0388,69.6,620,0.0447,67.1,191,0.0128,62.3
2156,03/31/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,1071,0.0229,68.8,0,0,0,0,0,0,507,0.0297,69.4,441,0.03,70,123,0.009,62.1
2157,03/31/2022 22:00:00,424031,4,580,E,ML,0.395,359,100,909,0.0198,67.5,0,0,0,0,0,0,420,0.0241,69.5,379,0.0273,66.7,110,0.008,62.4
2158,03/31/2022 23:00:00,424031,4,580,E,ML,0.395,359,100,518,0.0118,68.3,0,0,0,0,0,0,202,0.0119,71.3,248,0.0185,67.4,68,0.005,62.4
2159,04/01/2022 00:00,424031,4,580,E,ML,0.395,359,100,,0.0084,69.2,0,0,0,0,0,0,118,0.0069,71.7,184,0.0148,69,32,0.0036,62
2160,04/01/2022 01:00,424031,4,580,E,ML,0.395,359,100,411,0.0088,69.5,0,0,0,0,0,0,91,0.0054,71.7,127,0.0109,70.5,193,0.0098,67.6
2161,04/01/2022 02:00,424031,4,580,E,ML,0.395,359,100,946,0.0186,72.3,0,0,0,0,0,0,59,0.0034,71.9,95,0.0092,69.1,792,0.0432,72.7
2162,04/01/2022 03:00,424031,4,580,E,ML,0.395,360,100,1630,0.0453,71.2,0,0,0,0,0,0,83,0.0056,71.3,117,0.0117,68.7,1430,0.1186,71.4
2163,04/01/2022 04:00,424031,4,580,E,ML,0.395,359,100,1078,0.0355,59,0,0,0,0,0.3,0.6,195,0.0113,71.2,218,0.0221,66.9,665,0.0732,53.1
2164,04/01/2022 05:00,424031,4,580,E,ML,0.395,360,100,1368,0.0477,56,0.1,0.4,0.8,1.3,1.7,2,431,0.0246,70.1,362,0.0294,67.4,575,0.0891,39
2165,04/01/2022 06:00,424031,4,580,E,ML,0.395,360,100,1650,0.054,55.3,0.1,0.7,1.3,1.8,2.3,2.6,607,0.0352,67.7,464,0.0358,66.4,579,0.091,35.6
2166,04/01/2022 07:00,424031,4,580,E,ML,0.395,360,100,2504,0.1123,48.3,4.1,5.7,7,8.1,8.9,9.6,738,0.0431,69.8,578,0.0424,69.6,1188,0.2515,26.9
2167,04/01/2022 08:00,424031,4,580,E,ML,0.395,360,100,2573,0.1026,49.4,4.5,5.8,6.8,7.7,8.4,9.2,762,0.0452,68.9,579,0.0446,66.9,1232,0.218,28.2
2168,04/01/2022 09:00,424031,4,580,E,ML,0.395,360,100,1686,0.0405,63.5,0,0,0,0,0.1,0.3,824,0.0486,69.8,683,0.0551,57,179,0.0177,58.2
2169,04/01/2022 10:00,424031,4,580,E,ML,0.395,359,100,1979,0.0469,63.1,0,0,0,0,0.1,0.5,939,0.056,70.5,829,0.0663,55.4,211,0.0184,60
2170,04/01/2022 11:00,424031,4,580,E,ML,0.395,359,100,2107,0.0503,63.1,0,0,0,0,0.1,0.4,1010,0.0611,69.6,846,0.0671,56.2,251,0.0227,59.1
2171,04/01/2022 12:00,424031,4,580,E,ML,0.395,360,100,2266,0.0518,61.8,0,0,0,0,0,0.2,1095,0.0655,64.9,903,0.0691,58,268,0.0207,61.6
2172,04/01/2022 13:00,424031,4,580,E,ML,0.395,360,100,2629,0.0591,62,0,0,0,0,0,0.1,1199,0.0722,63.9,998,0.0735,59.8,432,0.0315,61.3
2173,04/01/2022 14:00,424031,4,580,E,ML,0.395,360,100,3365,0.0726,63.5,0,0,0,0,0,0.3,1229,0.0704,66.6,1162,0.0793,64.8,974,0.068,57.6
2174,04/01/2022 15:00,424031,4,580,E,ML,0.395,360,100,3859,0.0819,64.3,0,0,0,0,0,0.5,1397,0.08,67,1228,0.0785,69,1234,0.0872,56.6
2175,04/01/2022 16:00,424031,4,580,E,ML,0.395,360,100,4311,0.0929,63.5,0,0,0,0,0,0.7,1590,0.0924,66.2,1374,0.0895,68.2,1347,0.0969,55.4
2176,04/01/2022 17:00,424031,4,580,E,ML,0.395,360,100,3573,0.0769,63.3,0,0,0,0,0,0.5,1353,0.0788,65.9,1104,0.0729,67.4,1116,0.079,56.2
2177,04/01/2022 18:00,424031,4,580,E,ML,0.395,357,100,3643,0.0792,62.4,0,0,0,0,0,0.5,1407,0.0826,64.9,1185,0.0807,64.9,1051,0.0742,56.3
2178,04/01/2022 19:00,424031,4,580,E,ML,0.395,360,100,2230,0.047,65.6,0,0,0,0,0,0,998,0.0586,66.3,851,0.0571,66.8,381,0.0255,60.9
2179,04/01/2022 20:00,424031,4,580,E,ML,0.395,360,100,1673,0.0365,66.1,0,0,0,0,0,0,743,0.0446,67.7,702,0.0492,65.9,228,0.0158,61.3
2180,04/01/2022 21:00,424031,4,580,E,ML,0.395,360,100,1067,0.0229,67.4,0,0,0,0,0,0,475,0.0281,68.2,468,0.0324,67.8,124,0.0082,62.6
2181,04/01/2022 22:00,424031,4,580,E,ML,0.395,360,100,1128,0.0249,66.7,0,0,0,0,0,0,504,0.0297,67.7,493,0.0346,67,131,0.0105,61.7
2182,04/01/2022 23:00,424031,4,580,E,ML,0.395,359,100,665,0.0144,68,0,0,0,0,0,0,294,0.017,70,303,0.0213,67.3,68,0.005,62.3
2183,04/02/2022 00:00,424031,4,580,E,ML,0.395,282,83,440,0.0101,68.9,0,0,0,0,0,0,173,0.0098,71.6,216,0.0162,68.3,51,0.0044,62.3
2184,04/02/2022 01:00,424031,4,580,E,ML,0.395,275,83,261,0.0062,69.6,0,0,0,0,0,0,99,0.0057,71.7,134,0.0099,69.6,28,0.003,62.2
2185,04/02/2022 02:00,424031,4,580,E,ML,0.395,360,100,1091,0.0255,67.8,0,0,0,0,0,0,82,0.0048,71.6,132,0.0111,68.6,877,0.0604,67.3
2186,04/02/2022 03:00,424031,4,580,E,ML,0.395,360,100,1083,0.0338,67.7,0,0,0,0,0,0,78,0.0045,71.8,111,0.0098,67.9,894,0.087,67.3
2187,04/02/2022 04:00,424031,4,580,E,ML,0.395,360,100,898,0.0309,59.8,0,0,0,0.1,0.2,0.4,155,0.0093,71.3,174,0.0139,69,569,0.0696,53.6
2188,04/02/2022 05:00,424031,4,580,E,ML,0.395,359,100,1042,0.042,51.7,0,0.2,0.6,1.1,1.6,1.9,183,0.0103,71.4,224,0.0162,67.8,635,0.0997,40.9
2189,04/02/2022 06:00,424031,4,580,E,ML,0.395,360,100,1183,0.0444,53.5,0.2,0.8,1.4,1.8,2.2,2.5,307,0.0172,70.7,337,0.0221,69.3,539,0.0937,35
2190,04/02/2022 07:00,424031,4,580,E,ML,0.395,360,100,1891,0.0758,51.6,0.8,2,2.9,3.7,4.3,4.8,524,0.0295,70.2,498,0.0338,67.3,869,0.164,32.6
2191,04/02/2022 08:00,424031,4,580,E,ML,0.395,360,100,2519,0.0904,50.1,5.4,6.7,7.7,8.5,9.3,9.9,773,0.0429,70.4,680,0.0441,69.8,1066,0.1841,24.9
2192,04/02/2022 09:00,424031,4,580,E,ML,0.395,360,100,1844,0.038,68.7,0,0,0,0,0,0,918,0.052,69.9,774,0.0509,68.8,152,0.0112,61.3
2193,04/02/2022 10:00,424031,4,580,E,ML,0.395,360,100,2086,0.0435,65.5,0,0,0,0,0,0,1023,0.0592,68.1,864,0.0571,63.2,199,0.0141,61.7
2194,04/02/2022 11:00,424031,4,580,E,ML,0.395,360,100,,0.0472,64.2,0,0,0,0,0,0,1129,0.0664,64.7,930,0.061,63.8,216,0.0143,62.5
2195,04/02/2022 12:00,424031,4,580,E,ML,0.395,360,100,2457,0.0513,63.6,0,0,0,0,0,0,1182,0.0699,64.3,1002,0.0661,63.3,273,0.0178,61.8
2196,04/02/2022 13:00,424031,4,580,E,ML,0.395,359,100,2461,0.0497,65.4,0,0,0,0,0,0,1143,0.0654,66.4,1039,0.0665,65.1,279,0.0172,62.6
2197,04/02/2022 14:00,424031,4,580,E,ML,0.395,359,100,2641,0.0517,67.4,0,0,0,0,0,0,1053,0.0577,69,1048,0.0632,68.8,540,0.0341,61.4
2198,04/02/2022 15:00,424031,4,580,E,ML,0.395,360,100,,0.0555,68.1,0,0,0,0,0,0,1122,0.0613,69.5,1132,0.0683,69.3,600,0.0368,63.4
2199,04/02/2022 16:00,424031,4,580,E,ML,0.395,360,100,,0.063,66.9,0,0,0,0,0,0,1279,0.0714,67.9,1213,0.0736,68.6,694,0.0438,61.9
2200,04/02/2022 17:00,424031,4,580,E,ML,0.395,360,100,3265,0.0651,66.5,0,0,0,0,0,0,1300,0.0728,67.7,1226,0.0752,68,739,0.0473,62
2201,04/02/2022 18:00,424031,4,580,E,ML,0.395,360,100,2869,0.0569,68,0,0,0,0,0,0,1151,0.0638,70.7,1103,0.0673,68.3,615,0.0395,62.2
2202,04/02/2022 19:00,424031,4,580,E,ML,0.395,359,100,2182,0.0437,67.9,0,0,0,0,0,0,977,0.0555,69.2,905,0.0568,68.3,300,0.0188,62.3
2203,04/02/2022 20:00,424031,4,580,E,ML,0.395,360,100,1927,0.0397,67.8,0,0,0,0,0,0,859,0.0498,69.4,883,0.0574,67.3,185,0.0119,62.6
2204,04/02/2022 21:00,424031,4,580,E,ML,0.395,360,100,1634,0.0336,68.1,0,0,0,0,0,0,716,0.0421,68.9,750,0.0475,68.5,168,0.0114,62.3
2205,04/02/2022 22:00,424031,4,580,E,ML,0.395,358,100,,0.0263,68.5,0,0,0,0,0,0,542,0.0305,70.5,636,0.0409,67.9,118,0.0074,62.7
2206,04/02/2022 23:00,424031,4,580,E,ML,0.395,359,100,763,0.0152,69.5,0,0,0,0,0,0,291,0.0159,71.5,406,0.0253,69.2,66,0.0043,62.7
2207,04/03/2022 00:00,424031,4,580,E,ML,0.395,360,100,,0.0091,70,0,0,0,0,0,0,157,0.0086,71.7,271,0.0164,69.9,31,0.0023,62.6
2208,04/03/2022 01:00,424031,4,580,E,ML,0.395,360,100,334,0.0068,69.8,0,0,0,0,0,0,107,0.006,71.7,212,0.0135,69.2,15,0.001,62.7
